Data,TempAlimAG (C/10),TempRetAG (C/10),VzAlimAG (l/min/10),PresAlimAG (bar/10),PresRetAG (bar/10),VzGradCoil (l/min/10),VzGradPwr (l/min/10),VzComp (l/min/10)
231024230649,83,95,1203,24,32767,32767,32767,32767
231024230700,82,95,1199,24,32767,32767,32767,32767
231024230711,80,94,1204,24,32767,32767,32767,32767
231024230722,79,93,1191,24,32767,32767,32767,32767
231024230734,77,91,1207,24,32767,32767,32767,32767
231024230745,75,89,1197,24,32767,32767,32767,32767
231024230756,73,87,1200,24,32767,32767,32767,32767
231024230807,71,85,1183,24,32767,32767,32767,32767
231024230819,69,83,1199,24,32767,32767,32767,32767
231024230830,68,82,1209,24,32767,32767,32767,32767
231024230841,68,80,1209,24,32767,32767,32767,32767
231024230852,67,80,1199,24,32767,32767,32767,32767
231024230903,66,79,1203,24,32767,32767,32767,32767
231024230915,66,79,1197,24,32767,32767,32767,32767
231024230926,66,78,1187,24,32767,32767,32767,32767
231024230937,66,78,1191,24,32767,32767,32767,32767
231024230948,66,78,1199,24,32767,32767,32767,32767
231024230959,65,78,1190,24,32767,32767,32767,32767
231024231129,64,76,1184,24,32767,32767,32767,32767
231024231140,64,75,1189,24,32767,32767,32767,32767
231024231151,64,75,1194,24,32767,32767,32767,32767
231024231203,64,75,1208,24,32767,32767,32767,32767
231024231214,65,75,1195,24,32767,32767,32767,32767
231024231225,67,76,1199,24,32767,32767,32767,32767
231024231236,69,78,1197,24,32767,32767,32767,32767
231024231247,71,80,1205,24,32767,32767,32767,32767
231024231259,73,83,1192,24,32767,32767,32767,32767
231024231310,75,85,1205,24,32767,32767,32767,32767
231024231321,77,87,1198,24,32767,32767,32767,32767
231024231332,80,88,1194,24,32767,32767,32767,32767
231024231343,81,90,1202,24,32767,32767,32767,32767
231024231355,82,93,1199,24,32767,32767,32767,32767
231024231406,82,93,1209,24,32767,32767,32767,32767
231024231417,83,94,1197,24,32767,32767,32767,32767
231024231428,83,95,1201,24,32767,32767,32767,32767
231024231440,83,95,1205,24,32767,32767,32767,32767
231024231451,84,95,1202,24,32767,32767,32767,32767
231024231502,84,95,1196,24,32767,32767,32767,32767
231024231632,78,91,1197,24,32767,32767,32767,32767
231024231643,75,90,1180,24,32767,32767,32767,32767
231024231654,74,88,1204,24,32767,32767,32767,32767
231024231705,72,86,1186,24,32767,32767,32767,32767
231024231716,70,84,1195,24,32767,32767,32767,32767
231024231728,69,82,1185,24,32767,32767,32767,32767
231024231739,68,81,1192,24,32767,32767,32767,32767
231024231750,67,80,1196,24,32767,32767,32767,32767
231024231801,66,79,1188,24,32767,32767,32767,32767
231024231812,66,78,1191,24,32767,32767,32767,32767
231024231824,66,78,1195,24,32767,32767,32767,32767
231024231835,66,78,1193,24,32767,32767,32767,32767
231024231846,65,77,1189,24,32767,32767,32767,32767
231024231857,65,77,1185,24,32767,32767,32767,32767
231024231908,65,77,1192,24,32767,32767,32767,32767
231024231920,65,77,1192,24,32767,32767,32767,32767
231024231931,65,76,1203,24,32767,32767,32767,32767
231024231942,64,76,1193,24,32767,32767,32767,32767
231024231953,64,76,1191,24,32767,32767,32767,32767
231024232004,64,76,1196,24,32767,32767,32767,32767
231024232123,68,78,1202,24,32767,32767,32767,32767
231024232134,71,80,1200,24,32767,32767,32767,32767
231024232145,73,82,1207,24,32767,32767,32767,32767
231024232157,75,83,1201,24,32767,32767,32767,32767
231024232208,77,85,1199,24,32767,32767,32767,32767
231024232219,78,87,1211,24,32767,32767,32767,32767
231024232230,80,89,1203,24,32767,32767,32767,32767
231024232241,81,92,1197,24,32767,32767,32767,32767
231024232253,81,93,1195,24,32767,32767,32767,32767
231024232304,83,93,1206,24,32767,32767,32767,32767
231024232315,83,94,1209,24,32767,32767,32767,32767
231024232326,83,94,1193,24,32767,32767,32767,32767
231024232337,83,95,1205,24,32767,32767,32767,32767
231024232349,83,95,1217,24,32767,32767,32767,32767
231024232400,83,95,1204,24,32767,32767,32767,32767
231024232411,83,95,1204,24,32767,32767,32767,32767
231024232422,83,95,1195,24,32767,32767,32767,32767
231024232433,83,95,1199,24,32767,32767,32767,32767
231024232445,83,95,1197,24,32767,32767,32767,32767
231024232456,81,94,1197,24,32767,32767,32767,32767
231024232626,68,81,1192,24,32767,32767,32767,32767
231024232637,67,80,1199,24,32767,32767,32767,32767
231024232648,67,79,1206,24,32767,32767,32767,32767
231024232659,66,79,1185,24,32767,32767,32767,32767
231024232710,66,78,1189,24,32767,32767,32767,32767
231024232722,66,78,1195,24,32767,32767,32767,32767
231024232733,66,78,1179,24,32767,32767,32767,32767
231024232744,65,77,1186,24,32767,32767,32767,32767
231024232755,65,77,1191,24,32767,32767,32767,32767
231024232806,65,77,1193,24,32767,32767,32767,32767
231024232818,65,77,1187,24,32767,32767,32767,32767
231024232829,64,76,1189,24,32767,32767,32767,32767
231024232840,64,76,1196,24,32767,32767,32767,32767
231024232851,64,76,1192,24,32767,32767,32767,32767
231024232902,63,75,1202,24,32767,32767,32767,32767
231024232914,63,75,1193,24,32767,32767,32767,32767
231024232925,63,75,1204,24,32767,32767,32767,32767
231024232936,63,75,1189,24,32767,32767,32767,32767
231024232947,65,75,1199,24,32767,32767,32767,32767
231024232958,67,76,1193,24,32767,32767,32767,32767
231024233128,83,92,1194,23,32767,32767,32767,32767
231024233139,83,93,1204,23,32767,32767,32767,32767
231024233151,83,94,1199,23,32767,32767,32767,32767
231024233202,83,95,1196,23,32767,32767,32767,32767
231024233213,83,95,1209,23,32767,32767,32767,32767
231024233224,84,95,1200,23,32767,32767,32767,32767
231024233235,84,95,1214,23,32767,32767,32767,32767
231024233247,84,95,1204,23,32767,32767,32767,32767
231024233258,84,95,1201,23,32767,32767,32767,32767
231024233309,84,95,1205,23,32767,32767,32767,32767
231024233320,84,95,1208,23,32767,32767,32767,32767
231024233331,83,95,1199,23,32767,32767,32767,32767
231024233343,82,95,1192,23,32767,32767,32767,32767
231024233354,80,93,1194,23,32767,32767,32767,32767
231024233405,78,92,1206,23,32767,32767,32767,32767
231024233416,76,90,1195,23,32767,32767,32767,32767
231024233427,74,88,1192,23,32767,32767,32767,32767
231024233439,72,86,1190,23,32767,32767,32767,32767
231024233450,70,84,1190,23,32767,32767,32767,32767
231024233501,69,82,1186,23,32767,32767,32767,32767
231024233631,64,76,1200,23,32767,32767,32767,32767
231024233642,64,76,1197,23,32767,32767,32767,32767
231024233653,64,76,1185,23,32767,32767,32767,32767
231024233704,63,75,1193,24,32767,32767,32767,32767
231024233716,63,75,1190,24,32767,32767,32767,32767
231024233727,63,75,1182,24,32767,32767,32767,32767
231024233738,62,74,1193,24,32767,32767,32767,32767
231024233749,62,74,1645,32,32767,32767,32767,32767
231024233800,64,73,1649,32,32767,32767,32767,32767
231024233812,68,76,1183,23,32767,32767,32767,32767
231024233823,69,79,1179,23,32767,32767,32767,32767
231024233834,73,80,1185,23,32767,32767,32767,32767
231024233845,75,84,1171,23,32767,32767,32767,32767
231024233856,76,86,1190,23,32767,32767,32767,32767
231024233908,78,87,1183,23,32767,32767,32767,32767
231024233919,80,89,1180,23,32767,32767,32767,32767
231024233930,82,91,1173,23,32767,32767,32767,32767
231024233941,84,93,1175,23,32767,32767,32767,32767
231024233952,86,95,1183,23,32767,32767,32767,32767
231024234004,88,97,1194,23,32767,32767,32767,32767
231024234133,96,108,1198,23,32767,32767,32767,32767
231024234144,96,108,1178,23,32767,32767,32767,32767
231024234156,96,108,1188,23,32767,32767,32767,32767
231024234207,96,108,1184,23,32767,32767,32767,32767
231024234218,96,108,1186,23,32767,32767,32767,32767
231024234229,88,107,1181,23,32767,32767,32767,32767
231024234241,83,101,1174,23,32767,32767,32767,32767
231024234252,77,95,1169,23,32767,32767,32767,32767
231024234303,71,90,1166,23,32767,32767,32767,32767
231024234314,64,83,1166,23,32767,32767,32767,32767
231024234325,58,77,1169,23,32767,32767,32767,32767
231024234337,53,71,1164,23,32767,32767,32767,32767
231024234348,52,67,1161,23,32767,32767,32767,32767
231024234359,50,65,1166,23,32767,32767,32767,32767
231024234410,48,62,1164,23,32767,32767,32767,32767
231024234421,46,60,1161,23,32767,32767,32767,32767
231024234433,45,58,1164,23,32767,32767,32767,32767
231024234444,43,57,1171,23,32767,32767,32767,32767
231024234455,42,55,1163,23,32767,32767,32767,32767
231024234506,41,54,1157,23,32767,32767,32767,32767
231024234636,54,63,1169,23,32767,32767,32767,32767
231024234647,55,65,1179,23,32767,32767,32767,32767
231024234658,58,67,1162,23,32767,32767,32767,32767
231024234709,60,69,1162,23,32767,32767,32767,32767
231024234721,61,71,1172,23,32767,32767,32767,32767
231024234732,64,73,1182,23,32767,32767,32767,32767
231024234743,65,74,1185,23,32767,32767,32767,32767
231024234754,67,76,1182,23,32767,32767,32767,32767
231024234805,69,78,1179,23,32767,32767,32767,32767
231024234817,71,80,1185,23,32767,32767,32767,32767
231024234828,73,82,1169,23,32767,32767,32767,32767
231024234839,74,84,1187,23,32767,32767,32767,32767
231024234850,74,85,1182,23,32767,32767,32767,32767
231024234902,74,86,1175,23,32767,32767,32767,32767
231024234913,74,86,1185,23,32767,32767,32767,32767
231024234924,74,86,1166,23,32767,32767,32767,32767
231024234935,74,86,1164,23,32767,32767,32767,32767
231024234946,74,86,1166,23,32767,32767,32767,32767
231024234958,74,86,1172,23,32767,32767,32767,32767
231024235009,74,86,1178,23,32767,32767,32767,32767
231024235138,66,79,1179,23,32767,32767,32767,32767
231024235150,65,78,1183,23,32767,32767,32767,32767
231024235201,64,77,1175,23,32767,32767,32767,32767
231024235212,63,76,1172,23,32767,32767,32767,32767
231024235223,63,76,1170,23,32767,32767,32767,32767
231024235234,62,75,1162,23,32767,32767,32767,32767
231024235246,62,75,1165,23,32767,32767,32767,32767
231024235257,62,74,1169,23,32767,32767,32767,32767
231024235308,62,74,1174,23,32767,32767,32767,32767
231024235319,61,73,1174,23,32767,32767,32767,32767
231024235331,61,73,1187,23,32767,32767,32767,32767
231024235342,61,73,1188,23,32767,32767,32767,32767
231024235353,61,72,1179,23,32767,32767,32767,32767
231024235404,60,72,1181,23,32767,32767,32767,32767
231024235415,60,72,1176,23,32767,32767,32767,32767
231024235427,61,72,1180,23,32767,32767,32767,32767
231024235438,64,73,1188,23,32767,32767,32767,32767
231024235449,66,75,1180,23,32767,32767,32767,32767
231024235500,68,77,1188,23,32767,32767,32767,32767
231024235511,70,79,1180,23,32767,32767,32767,32767
231024235630,81,92,1184,23,32767,32767,32767,32767
231024235641,81,92,1178,23,32767,32767,32767,32767
231024235652,81,93,1194,23,32767,32767,32767,32767
231024235703,81,93,1190,23,32767,32767,32767,32767
231024235715,81,93,1177,23,32767,32767,32767,32767
231024235726,81,93,1180,23,32767,32767,32767,32767
231024235737,81,93,1176,23,32767,32767,32767,32767
231024235748,81,93,1179,23,32767,32767,32767,32767
231024235759,81,93,1186,23,32767,32767,32767,32767
231024235811,81,93,1184,23,32767,32767,32767,32767
231024235822,79,93,1180,23,32767,32767,32767,32767
231024235833,78,91,1184,23,32767,32767,32767,32767
231024235844,76,90,1178,23,32767,32767,32767,32767
231024235856,74,88,1162,23,32767,32767,32767,32767
231024235907,72,86,1166,23,32767,32767,32767,32767
231024235918,70,84,1157,23,32767,32767,32767,32767
231024235929,68,82,1173,23,32767,32767,32767,32767
231024235940,67,80,1176,23,32767,32767,32767,32767
231024235952,65,79,1157,23,32767,32767,32767,32767
231025000003,65,78,1173,23,32767,32767,32767,32767
231025000132,62,74,1155,23,32767,32767,32767,32767
231025000144,62,74,1146,23,32767,32767,32767,32767
231025000155,61,73,1164,23,32767,32767,32767,32767
231025000206,61,73,1166,23,32767,32767,32767,32767
231025000217,61,73,1174,23,32767,32767,32767,32767
231025000228,62,73,1162,23,32767,32767,32767,32767
231025000240,64,74,1168,23,32767,32767,32767,32767
231025000251,67,76,1165,23,32767,32767,32767,32767
231025000302,69,78,1173,23,32767,32767,32767,32767
231025000313,71,80,1180,23,32767,32767,32767,32767
231025000324,73,82,1185,23,32767,32767,32767,32767
231025000336,75,84,1174,23,32767,32767,32767,32767
231025000347,77,86,1177,23,32767,32767,32767,32767
231025000358,79,88,1175,23,32767,32767,32767,32767
231025000409,81,90,1172,23,32767,32767,32767,32767
231025000420,82,92,1180,23,32767,32767,32767,32767
231025000432,82,93,1182,23,32767,32767,32767,32767
231025000443,82,93,1160,23,32767,32767,32767,32767
231025000454,82,94,1167,23,32767,32767,32767,32767
231025000506,82,94,1183,23,32767,32767,32767,32767
231025000635,78,92,1175,23,32767,32767,32767,32767
231025000646,76,91,1166,23,32767,32767,32767,32767
231025000658,74,89,1160,23,32767,32767,32767,32767
231025000709,72,86,1176,23,32767,32767,32767,32767
231025000720,70,84,1159,23,32767,32767,32767,32767
231025000731,68,82,1168,23,32767,32767,32767,32767
231025000743,67,80,1172,23,32767,32767,32767,32767
231025000754,65,79,1168,23,32767,32767,32767,32767
231025000805,64,78,1160,23,32767,32767,32767,32767
231025000816,63,76,1160,23,32767,32767,32767,32767
231025000827,63,76,1173,23,32767,32767,32767,32767
231025000839,62,75,1159,23,32767,32767,32767,32767
231025000850,62,75,1159,23,32767,32767,32767,32767
231025000901,62,74,1183,23,32767,32767,32767,32767
231025000912,61,74,1167,23,32767,32767,32767,32767
231025000923,61,73,1164,23,32767,32767,32767,32767
231025000935,61,73,1169,23,32767,32767,32767,32767
231025000946,61,73,1155,23,32767,32767,32767,32767
231025000957,61,73,1169,23,32767,32767,32767,32767
231025001008,61,73,1157,23,32767,32767,32767,32767
231025001138,76,85,1179,23,32767,32767,32767,32767
231025001149,78,87,1169,23,32767,32767,32767,32767
231025001200,80,89,1182,23,32767,32767,32767,32767
231025001212,81,91,1186,23,32767,32767,32767,32767
231025001223,81,92,1178,23,32767,32767,32767,32767
231025001234,81,92,1176,23,32767,32767,32767,32767
231025001245,81,93,1177,23,32767,32767,32767,32767
231025001256,81,93,1165,23,32767,32767,32767,32767
231025001308,81,93,1170,23,32767,32767,32767,32767
231025001319,81,93,1174,23,32767,32767,32767,32767
231025001330,81,93,1178,23,32767,32767,32767,32767
231025001341,81,93,1180,23,32767,32767,32767,32767
231025001352,81,93,1172,23,32767,32767,32767,32767
231025001404,80,93,1179,23,32767,32767,32767,32767
231025001415,78,92,1174,23,32767,32767,32767,32767
231025001426,77,91,1184,23,32767,32767,32767,32767
231025001437,75,89,1167,23,32767,32767,32767,32767
231025001448,73,87,1169,23,32767,32767,32767,32767
231025001500,71,85,1171,23,32767,32767,32767,32767
231025001511,69,83,1166,23,32767,32767,32767,32767
231025001641,62,75,1167,23,32767,32767,32767,32767
231025001652,62,74,1154,23,32767,32767,32767,32767
231025001703,61,74,1158,23,32767,32767,32767,32767
231025001714,61,73,1163,23,32767,32767,32767,32767
231025001725,61,73,1168,23,32767,32767,32767,32767
231025001737,60,73,1170,23,32767,32767,32767,32767
231025001748,60,72,1168,23,32767,32767,32767,32767
231025001759,60,72,1174,23,32767,32767,32767,32767
231025001810,62,72,1175,23,32767,32767,32767,32767
231025001821,64,73,1158,23,32767,32767,32767,32767
231025001833,66,75,1169,23,32767,32767,32767,32767
231025001844,68,77,1165,23,32767,32767,32767,32767
231025001855,70,79,1185,23,32767,32767,32767,32767
231025001906,71,81,1190,23,32767,32767,32767,32767
231025001917,74,83,1169,23,32767,32767,32767,32767
231025001929,75,85,1171,23,32767,32767,32767,32767
231025001940,77,87,1174,23,32767,32767,32767,32767
231025001951,79,89,1172,23,32767,32767,32767,32767
231025002002,80,90,1174,23,32767,32767,32767,32767
231025002014,80,91,1182,23,32767,32767,32767,32767
231025002143,80,92,1177,23,32767,32767,32767,32767
231025002154,80,92,1167,23,32767,32767,32767,32767
231025002206,78,92,1170,23,32767,32767,32767,32767
231025002217,77,90,1164,23,32767,32767,32767,32767
231025002228,75,89,1175,23,32767,32767,32767,32767
231025002239,73,87,1174,23,32767,32767,32767,32767
231025002251,71,85,1167,23,32767,32767,32767,32767
231025002302,69,83,1178,23,32767,32767,32767,32767
231025002313,68,81,1176,23,32767,32767,32767,32767
231025002324,66,80,1165,23,32767,32767,32767,32767
231025002335,65,78,1174,23,32767,32767,32767,32767
231025002347,65,77,1163,23,32767,32767,32767,32767
231025002358,64,77,1168,23,32767,32767,32767,32767
231025002409,63,76,1179,23,32767,32767,32767,32767
231025002420,63,76,1170,23,32767,32767,32767,32767
231025002431,63,75,1175,23,32767,32767,32767,32767
231025002443,62,75,1158,23,32767,32767,32767,32767
231025002454,62,74,1167,23,32767,32767,32767,32767
231025002505,62,74,1175,23,32767,32767,32767,32767
231025002516,61,74,1168,23,32767,32767,32767,32767
231025002646,71,80,1170,23,32767,32767,32767,32767
231025002657,73,82,1174,23,32767,32767,32767,32767
231025002708,74,84,1186,23,32767,32767,32767,32767
231025002720,77,86,1179,23,32767,32767,32767,32767
231025002731,78,88,1187,23,32767,32767,32767,32767
231025002742,80,90,1185,23,32767,32767,32767,32767
231025002753,81,92,1179,23,32767,32767,32767,32767
231025002804,81,93,1180,23,32767,32767,32767,32767
231025002816,81,93,1177,23,32767,32767,32767,32767
231025002827,81,93,1174,23,32767,32767,32767,32767
231025002838,81,93,1163,23,32767,32767,32767,32767
231025002849,81,93,1179,23,32767,32767,32767,32767
231025002901,81,93,1171,23,32767,32767,32767,32767
231025002912,81,93,1176,23,32767,32767,32767,32767
231025002923,81,93,1175,23,32767,32767,32767,32767
231025002934,81,93,1175,23,32767,32767,32767,32767
231025002945,80,93,1182,23,32767,32767,32767,32767
231025002957,79,93,1181,23,32767,32767,32767,32767
231025003008,77,91,1176,23,32767,32767,32767,32767
231025003019,75,90,1181,23,32767,32767,32767,32767
231025003137,64,77,1165,23,32767,32767,32767,32767
231025003149,64,76,1178,23,32767,32767,32767,32767
231025003200,63,76,1167,23,32767,32767,32767,32767
231025003211,63,76,1169,23,32767,32767,32767,32767
231025003222,62,75,1164,23,32767,32767,32767,32767
231025003233,62,75,1164,23,32767,32767,32767,32767
231025003245,62,74,1159,23,32767,32767,32767,32767
231025003256,62,74,1169,23,32767,32767,32767,32767
231025003307,61,74,1174,23,32767,32767,32767,32767
231025003318,61,73,1171,23,32767,32767,32767,32767
231025003329,61,73,1168,23,32767,32767,32767,32767
231025003341,61,73,1176,23,32767,32767,32767,32767
231025003352,61,73,1153,23,32767,32767,32767,32767
231025003403,63,73,1167,23,32767,32767,32767,32767
231025003414,65,75,1172,23,32767,32767,32767,32767
231025003425,68,77,1176,23,32767,32767,32767,32767
231025003437,70,79,1169,23,32767,32767,32767,32767
231025003448,72,81,1173,23,32767,32767,32767,32767
231025003459,74,83,1179,23,32767,32767,32767,32767
231025003510,76,85,1186,23,32767,32767,32767,32767
231025003640,82,94,1175,23,32767,32767,32767,32767
231025003651,82,94,1174,23,32767,32767,32767,32767
231025003702,82,94,1172,23,32767,32767,32767,32767
231025003714,82,94,1168,23,32767,32767,32767,32767
231025003725,82,94,1172,23,32767,32767,32767,32767
231025003736,82,94,1171,23,32767,32767,32767,32767
231025003747,81,94,1176,23,32767,32767,32767,32767
231025003758,79,93,1166,23,32767,32767,32767,32767
231025003810,77,91,1172,23,32767,32767,32767,32767
231025003821,75,90,1180,23,32767,32767,32767,32767
231025003832,73,88,1174,23,32767,32767,32767,32767
231025003843,71,85,1152,23,32767,32767,32767,32767
231025003854,69,83,1173,23,32767,32767,32767,32767
231025003906,68,81,1167,23,32767,32767,32767,32767
231025003917,66,80,1162,23,32767,32767,32767,32767
231025003928,65,78,1175,23,32767,32767,32767,32767
231025003939,63,77,1157,23,32767,32767,32767,32767
231025003951,63,76,1167,23,32767,32767,32767,32767
231025004002,62,75,1186,23,32767,32767,32767,32767
231025004013,62,75,1164,23,32767,32767,32767,32767
231025004143,61,73,1169,23,32767,32767,32767,32767
231025004154,62,73,1169,23,32767,32767,32767,32767
231025004205,64,74,1177,23,32767,32767,32767,32767
231025004216,67,76,1163,23,32767,32767,32767,32767
231025004227,68,78,1179,23,32767,32767,32767,32767
231025004239,71,80,1181,23,32767,32767,32767,32767
231025004250,73,82,1175,23,32767,32767,32767,32767
231025004301,75,84,1160,23,32767,32767,32767,32767
231025004312,77,86,1167,23,32767,32767,32767,32767
231025004323,79,88,1178,23,32767,32767,32767,32767
231025004335,81,90,1173,23,32767,32767,32767,32767
231025004346,81,92,1180,23,32767,32767,32767,32767
231025004357,81,92,1176,23,32767,32767,32767,32767
231025004408,81,93,1177,23,32767,32767,32767,32767
231025004419,81,93,1178,23,32767,32767,32767,32767
231025004431,81,93,1182,23,32767,32767,32767,32767
231025004442,81,93,1176,23,32767,32767,32767,32767
231025004453,81,93,1172,23,32767,32767,32767,32767
231025004504,81,93,1173,23,32767,32767,32767,32767
231025004515,81,93,1162,23,32767,32767,32767,32767
231025004645,69,83,1167,23,32767,32767,32767,32767
231025004656,67,81,1166,23,32767,32767,32767,32767
231025004708,66,79,1162,23,32767,32767,32767,32767
231025004719,65,78,1164,23,32767,32767,32767,32767
231025004730,64,77,1172,23,32767,32767,32767,32767
231025004741,63,76,1158,23,32767,32767,32767,32767
231025004752,63,76,1163,23,32767,32767,32767,32767
231025004804,62,75,1163,23,32767,32767,32767,32767
231025004815,62,75,1170,23,32767,32767,32767,32767
231025004826,62,74,1160,23,32767,32767,32767,32767
231025004837,61,74,1172,23,32767,32767,32767,32767
231025004848,61,73,1175,23,32767,32767,32767,32767
231025004900,61,73,1161,23,32767,32767,32767,32767
231025004911,61,73,1169,23,32767,32767,32767,32767
231025004922,61,72,1173,23,32767,32767,32767,32767
231025004933,61,72,1177,23,32767,32767,32767,32767
231025004944,62,73,1170,23,32767,32767,32767,32767
231025004956,65,74,1172,23,32767,32767,32767,32767
231025005007,67,76,1185,23,32767,32767,32767,32767
231025005018,69,78,1180,23,32767,32767,32767,32767
231025005148,81,92,1175,23,32767,32767,32767,32767
231025005159,81,92,1179,23,32767,32767,32767,32767
231025005210,81,93,1180,23,32767,32767,32767,32767
231025005221,81,93,1175,23,32767,32767,32767,32767
231025005232,81,93,1176,23,32767,32767,32767,32767
231025005244,81,93,1171,23,32767,32767,32767,32767
231025005255,81,93,1175,23,32767,32767,32767,32767
231025005306,81,93,1185,23,32767,32767,32767,32767
231025005317,81,93,1178,23,32767,32767,32767,32767
231025005329,80,93,1184,23,32767,32767,32767,32767
231025005340,78,92,1184,23,32767,32767,32767,32767
231025005351,76,90,1182,23,32767,32767,32767,32767
231025005402,74,89,1178,23,32767,32767,32767,32767
231025005413,72,86,1178,23,32767,32767,32767,32767
231025005425,70,84,1177,23,32767,32767,32767,32767
231025005436,68,82,1181,23,32767,32767,32767,32767
231025005447,67,81,1176,23,32767,32767,32767,32767
231025005458,65,79,1173,23,32767,32767,32767,32767
231025005509,64,78,1177,23,32767,32767,32767,32767
231025005521,64,76,1172,23,32767,32767,32767,32767
231025005650,61,73,1179,23,32767,32767,32767,32767
231025005701,61,72,1194,23,32767,32767,32767,32767
231025005713,61,72,1181,23,32767,32767,32767,32767
231025005724,62,72,1181,23,32767,32767,32767,32767
231025005735,64,73,1197,23,32767,32767,32767,32767
231025005746,66,75,1185,23,32767,32767,32767,32767
231025005758,68,77,1190,23,32767,32767,32767,32767
231025005809,70,79,1200,23,32767,32767,32767,32767
231025005820,72,81,1201,23,32767,32767,32767,32767
231025005831,74,83,1191,23,32767,32767,32767,32767
231025005842,75,85,1195,23,32767,32767,32767,32767
231025005854,78,87,1199,23,32767,32767,32767,32767
231025005905,80,89,1198,23,32767,32767,32767,32767
231025005916,81,91,1202,23,32767,32767,32767,32767
231025005927,81,92,1192,23,32767,32767,32767,32767
231025005938,81,92,1204,23,32767,32767,32767,32767
231025005950,81,92,1205,23,32767,32767,32767,32767
231025010001,81,92,1208,23,32767,32767,32767,32767
231025010012,81,92,1198,23,32767,32767,32767,32767
231025010023,81,92,1201,23,32767,32767,32767,32767
231025010153,72,86,1192,23,32767,32767,32767,32767
231025010204,70,84,1182,23,32767,32767,32767,32767
231025010215,69,82,1177,23,32767,32767,32767,32767
231025010226,67,81,1176,23,32767,32767,32767,32767
231025010238,66,79,1176,23,32767,32767,32767,32767
231025010249,65,78,1192,23,32767,32767,32767,32767
231025010300,64,77,1173,23,32767,32767,32767,32767
231025010311,64,76,1174,23,32767,32767,32767,32767
231025010323,63,76,1172,23,32767,32767,32767,32767
231025010334,63,75,1175,23,32767,32767,32767,32767
231025010345,62,75,1171,23,32767,32767,32767,32767
231025010356,62,75,1167,23,32767,32767,32767,32767
231025010407,62,74,1173,23,32767,32767,32767,32767
231025010419,62,74,1174,23,32767,32767,32767,32767
231025010430,61,73,1178,23,32767,32767,32767,32767
231025010441,61,73,1169,23,32767,32767,32767,32767
231025010452,61,73,1171,23,32767,32767,32767,32767
231025010503,61,73,1169,23,32767,32767,32767,32767
231025010515,63,73,1164,23,32767,32767,32767,32767
231025010526,65,74,1180,23,32767,32767,32767,32767
231025010644,78,88,1177,23,32767,32767,32767,32767
231025010655,81,90,1182,23,32767,32767,32767,32767
231025010707,81,92,1170,23,32767,32767,32767,32767
231025010718,81,93,1169,23,32767,32767,32767,32767
231025010729,81,93,1172,23,32767,32767,32767,32767
231025010740,81,93,1185,23,32767,32767,32767,32767
231025010751,81,93,1176,23,32767,32767,32767,32767
231025010803,81,93,1177,23,32767,32767,32767,32767
231025010814,81,93,1169,23,32767,32767,32767,32767
231025010825,81,93,1166,23,32767,32767,32767,32767
231025010836,81,93,1168,23,32767,32767,32767,32767
231025010847,81,93,1155,23,32767,32767,32767,32767
231025010859,81,93,1172,23,32767,32767,32767,32767
231025010910,79,93,1163,23,32767,32767,32767,32767
231025010921,77,91,1154,23,32767,32767,32767,32767
231025010932,75,89,1168,23,32767,32767,32767,32767
231025010943,73,87,1169,23,32767,32767,32767,32767
231025010955,71,85,1170,23,32767,32767,32767,32767
231025011006,69,83,1160,23,32767,32767,32767,32767
231025011017,68,81,1157,23,32767,32767,32767,32767
231025011147,62,75,1163,23,32767,32767,32767,32767
231025011158,62,74,1158,23,32767,32767,32767,32767
231025011209,62,74,1152,23,32767,32767,32767,32767
231025011221,62,74,1173,23,32767,32767,32767,32767
231025011232,61,73,1175,23,32767,32767,32767,32767
231025011243,61,73,1165,23,32767,32767,32767,32767
231025011254,61,73,1158,23,32767,32767,32767,32767
231025011305,61,73,1180,23,32767,32767,32767,32767
231025011317,63,73,1173,23,32767,32767,32767,32767
231025011328,65,75,1167,23,32767,32767,32767,32767
231025011339,68,77,1169,23,32767,32767,32767,32767
231025011350,70,79,1168,23,32767,32767,32767,32767
231025011401,72,81,1176,23,32767,32767,32767,32767
231025011413,74,83,1173,23,32767,32767,32767,32767
231025011424,76,85,1180,23,32767,32767,32767,32767
231025011435,78,87,1188,23,32767,32767,32767,32767
231025011446,80,89,1175,23,32767,32767,32767,32767
231025011457,82,91,1182,23,32767,32767,32767,32767
231025011509,82,93,1168,23,32767,32767,32767,32767
231025011520,82,93,1179,23,32767,32767,32767,32767
231025011649,83,95,1170,25,32767,32767,32767,32767
231025011700,82,95,1164,25,32767,32767,32767,32767
231025011712,80,94,1174,25,32767,32767,32767,32767
231025011723,78,92,1166,25,32767,32767,32767,32767
231025011734,76,91,1173,25,32767,32767,32767,32767
231025011745,74,89,1168,25,32767,32767,32767,32767
231025011756,72,87,1169,25,32767,32767,32767,32767
231025011808,70,84,1178,25,32767,32767,32767,32767
231025011819,68,82,1162,25,32767,32767,32767,32767
231025011830,66,80,1165,25,32767,32767,32767,32767
231025011841,65,79,1156,25,32767,32767,32767,32767
231025011852,64,77,1172,25,32767,32767,32767,32767
231025011904,63,76,1164,25,32767,32767,32767,32767
231025011915,62,75,1163,25,32767,32767,32767,32767
231025011926,62,75,1175,25,32767,32767,32767,32767
231025011937,62,74,1162,25,32767,32767,32767,32767
