Data,TempAlimAG (C/10),TempRetAG (C/10),VzAlimAG (l/min/10),PresAlimAG (bar/10),PresRetAG (bar/10),VzGradCoil (l/min/10),VzGradPwr (l/min/10),VzComp (l/min/10)
231127001715,70,106,664,37,32767,32767,32767,32767
231127001727,69,105,653,37,32767,32767,32767,32767
231127001738,68,103,661,37,32767,32767,32767,32767
231127001749,67,103,657,37,32767,32767,32767,32767
231127001800,66,103,663,37,32767,32767,32767,32767
231127001811,65,103,661,37,32767,32767,32767,32767
231127001823,65,103,659,37,32767,32767,32767,32767
231127001834,65,103,663,37,32767,32767,32767,32767
231127001845,65,103,662,37,32767,32767,32767,32767
231127001856,64,103,661,37,32767,32767,32767,32767
231127001908,64,103,659,37,32767,32767,32767,32767
231127001919,64,103,663,37,32767,32767,32767,32767
231127001930,64,102,652,37,32767,32767,32767,32767
231127001941,63,101,661,37,32767,32767,32767,32767
231127001952,63,100,667,37,32767,32767,32767,32767
231127002004,62,98,659,36,32767,32767,32767,32767
231127002015,61,97,652,36,32767,32767,32767,32767
231127002026,61,96,649,35,32767,32767,32767,32767
231127002037,60,95,634,34,32767,32767,32767,32767
231127002207,59,95,631,34,32767,32767,32767,32767
231127002218,59,95,631,34,32767,32767,32767,32767
231127002230,59,95,631,34,32767,32767,32767,32767
231127002241,59,95,635,34,32767,32767,32767,32767
231127002252,58,94,627,34,32767,32767,32767,32767
231127002303,58,94,650,35,32767,32767,32767,32767
231127002314,57,94,650,36,32767,32767,32767,32767
231127002326,57,94,656,36,32767,32767,32767,32767
231127002337,57,94,653,36,32767,32767,32767,32767
231127002348,57,94,656,36,32767,32767,32767,32767
231127002359,56,94,652,36,32767,32767,32767,32767
231127002410,56,94,655,36,32767,32767,32767,32767
231127002422,55,94,660,36,32767,32767,32767,32767
231127002433,55,93,660,36,32767,32767,32767,32767
231127002444,55,91,655,36,32767,32767,32767,32767
231127002455,54,90,662,36,32767,32767,32767,32767
231127002506,54,89,652,36,32767,32767,32767,32767
231127002518,53,89,644,36,32767,32767,32767,32767
231127002529,53,89,659,36,32767,32767,32767,32767
231127002540,52,89,657,36,32767,32767,32767,32767
231127002710,80,97,659,37,32767,32767,32767,32767
231127002721,83,101,659,37,32767,32767,32767,32767
231127002732,85,104,668,37,32767,32767,32767,32767
231127002743,86,107,665,37,32767,32767,32767,32767
231127002755,85,110,667,37,32767,32767,32767,32767
231127002806,84,112,664,37,32767,32767,32767,32767
231127002817,83,113,663,37,32767,32767,32767,32767
231127002828,81,113,660,37,32767,32767,32767,32767
231127002839,80,113,654,37,32767,32767,32767,32767
231127002851,78,113,652,37,32767,32767,32767,32767
231127002902,77,113,657,37,32767,32767,32767,32767
231127002913,77,113,659,37,32767,32767,32767,32767
231127002924,75,113,658,37,32767,32767,32767,32767
231127002935,75,113,662,37,32767,32767,32767,32767
231127002947,74,112,667,37,32767,32767,32767,32767
231127002958,73,110,658,37,32767,32767,32767,32767
231127003009,72,109,657,37,32767,32767,32767,32767
231127003020,71,107,658,37,32767,32767,32767,32767
231127003031,70,106,665,37,32767,32767,32767,32767
231127003043,69,106,662,37,32767,32767,32767,32767
231127003201,66,104,665,37,32767,32767,32767,32767
231127003212,65,103,649,37,32767,32767,32767,32767
231127003223,64,101,662,37,32767,32767,32767,32767
231127003235,64,100,658,37,32767,32767,32767,32767
231127003246,63,99,663,37,32767,32767,32767,32767
231127003257,62,99,659,37,32767,32767,32767,32767
231127003308,61,99,669,36,32767,32767,32767,32767
231127003320,61,99,657,36,32767,32767,32767,32767
231127003331,61,99,634,35,32767,32767,32767,32767
231127003342,61,99,634,34,32767,32767,32767,32767
231127003353,61,99,628,34,32767,32767,32767,32767
231127003404,61,98,639,34,32767,32767,32767,32767
231127003416,61,97,635,34,32767,32767,32767,32767
231127003427,61,97,630,34,32767,32767,32767,32767
231127003438,61,96,627,34,32767,32767,32767,32767
231127003449,60,96,633,34,32767,32767,32767,32767
231127003500,60,96,632,34,32767,32767,32767,32767
231127003512,59,96,629,34,32767,32767,32767,32767
231127003523,59,96,634,34,32767,32767,32767,32767
231127003534,59,96,633,34,32767,32767,32767,32767
231127003704,55,91,655,36,32767,32767,32767,32767
231127003715,54,91,659,36,32767,32767,32767,32767
231127003726,53,91,664,36,32767,32767,32767,32767
231127003737,53,91,657,36,32767,32767,32767,32767
231127003748,53,91,659,36,32767,32767,32767,32767
231127003800,53,91,659,36,32767,32767,32767,32767
231127003811,53,91,653,36,32767,32767,32767,32767
231127003822,53,90,663,37,32767,32767,32767,32767
231127003833,53,88,657,37,32767,32767,32767,32767
231127003845,57,88,660,37,32767,32767,32767,32767
231127003856,60,88,658,37,32767,32767,32767,32767
231127003907,63,88,660,37,32767,32767,32767,32767
231127003918,67,90,662,37,32767,32767,32767,32767
231127003929,71,93,662,37,32767,32767,32767,32767
231127003941,74,96,660,37,32767,32767,32767,32767
231127003952,78,99,662,37,32767,32767,32767,32767
231127004003,82,102,659,37,32767,32767,32767,32767
231127004014,85,105,661,37,32767,32767,32767,32767
231127004025,86,108,670,37,32767,32767,32767,32767
231127004037,85,110,663,37,32767,32767,32767,32767
231127004206,75,113,657,37,32767,32767,32767,32767
231127004217,75,113,661,37,32767,32767,32767,32767
231127004229,74,113,660,37,32767,32767,32767,32767
231127004240,73,112,658,37,32767,32767,32767,32767
231127004251,73,111,659,37,32767,32767,32767,32767
231127004302,72,110,661,37,32767,32767,32767,32767
231127004313,72,109,662,37,32767,32767,32767,32767
231127004325,71,107,663,37,32767,32767,32767,32767
231127004336,70,106,663,37,32767,32767,32767,32767
231127004347,69,105,661,37,32767,32767,32767,32767
231127004358,68,104,659,37,32767,32767,32767,32767
231127004409,67,104,661,37,32767,32767,32767,32767
231127004421,67,104,657,37,32767,32767,32767,32767
231127004432,67,104,664,37,32767,32767,32767,32767
231127004443,66,104,661,37,32767,32767,32767,32767
231127004454,66,104,657,37,32767,32767,32767,32767
231127004505,65,104,666,37,32767,32767,32767,32767
231127004517,65,103,664,37,32767,32767,32767,32767
231127004528,65,102,665,37,32767,32767,32767,32767
231127004539,64,101,657,37,32767,32767,32767,32767
231127004709,61,97,630,34,32767,32767,32767,32767
231127004720,61,97,634,34,32767,32767,32767,32767
231127004731,61,97,627,34,32767,32767,32767,32767
231127004743,61,97,631,34,32767,32767,32767,32767
231127004754,61,97,629,34,32767,32767,32767,32767
231127004805,61,97,631,34,32767,32767,32767,32767
231127004816,60,96,632,34,32767,32767,32767,32767
231127004827,60,96,635,34,32767,32767,32767,32767
231127004839,59,96,631,34,32767,32767,32767,32767
231127004850,59,96,632,34,32767,32767,32767,32767
231127004901,59,96,636,35,32767,32767,32767,32767
231127004912,59,96,654,36,32767,32767,32767,32767
231127004924,59,96,655,36,32767,32767,32767,32767
231127004935,58,96,657,36,32767,32767,32767,32767
231127004946,58,96,654,36,32767,32767,32767,32767
231127004957,58,96,663,36,32767,32767,32767,32767
231127005008,57,95,657,36,32767,32767,32767,32767
231127005020,56,94,654,36,32767,32767,32767,32767
231127005031,55,92,656,36,32767,32767,32767,32767
231127005042,55,91,658,36,32767,32767,32767,32767
231127005212,57,89,657,37,32767,32767,32767,32767
231127005223,60,89,659,37,32767,32767,32767,32767
231127005234,63,89,667,37,32767,32767,32767,32767
231127005245,67,89,654,37,32767,32767,32767,32767
231127005256,70,90,666,37,32767,32767,32767,32767
231127005308,74,93,665,37,32767,32767,32767,32767
231127005319,77,97,658,37,32767,32767,32767,32767
231127005330,80,100,666,37,32767,32767,32767,32767
231127005341,84,103,661,37,32767,32767,32767,32767
231127005352,86,107,667,37,32767,32767,32767,32767
231127005404,86,110,661,37,32767,32767,32767,32767
231127005415,85,112,665,37,32767,32767,32767,32767
231127005426,84,113,661,37,32767,32767,32767,32767
231127005437,82,113,662,37,32767,32767,32767,32767
231127005448,80,113,659,37,32767,32767,32767,32767
231127005500,79,113,659,37,32767,32767,32767,32767
231127005511,78,113,662,37,32767,32767,32767,32767
231127005522,77,113,667,37,32767,32767,32767,32767
231127005533,76,113,661,37,32767,32767,32767,32767
231127005545,75,113,661,37,32767,32767,32767,32767
231127005714,68,104,665,37,32767,32767,32767,32767
231127005725,67,103,661,37,32767,32767,32767,32767
231127005737,66,103,666,37,32767,32767,32767,32767
231127005748,65,103,661,37,32767,32767,32767,32767
231127005759,65,103,657,37,32767,32767,32767,32767
231127005810,65,103,663,37,32767,32767,32767,32767
231127005822,65,103,661,37,32767,32767,32767,32767
231127005833,64,103,661,37,32767,32767,32767,32767
231127005844,64,103,658,37,32767,32767,32767,32767
231127005855,64,101,663,37,32767,32767,32767,32767
231127005906,63,100,652,36,32767,32767,32767,32767
231127005917,62,99,648,36,32767,32767,32767,32767
231127005929,62,98,643,35,32767,32767,32767,32767
231127005940,61,97,637,34,32767,32767,32767,32767
231127005951,61,96,636,34,32767,32767,32767,32767
231127010002,61,96,638,34,32767,32767,32767,32767
231127010014,61,95,631,34,32767,32767,32767,32767
231127010025,61,95,630,34,32767,32767,32767,32767
231127010036,61,95,635,34,32767,32767,32767,32767
231127010047,61,95,638,34,32767,32767,32767,32767
231127010217,57,94,648,36,32767,32767,32767,32767
231127010228,57,93,653,36,32767,32767,32767,32767
231127010239,56,92,655,36,32767,32767,32767,32767
231127010251,55,92,657,36,32767,32767,32767,32767
231127010302,54,92,660,36,32767,32767,32767,32767
231127010313,53,92,658,36,32767,32767,32767,32767
231127010324,53,92,655,36,32767,32767,32767,32767
231127010335,53,92,657,36,32767,32767,32767,32767
231127010347,53,92,657,36,32767,32767,32767,32767
231127010358,53,92,659,36,32767,32767,32767,32767
231127010409,53,91,662,36,32767,32767,32767,32767
231127010420,53,90,661,37,32767,32767,32767,32767
231127010432,54,88,664,37,32767,32767,32767,32767
231127010443,58,88,659,37,32767,32767,32767,32767
231127010454,61,88,661,37,32767,32767,32767,32767
231127010505,64,88,667,37,32767,32767,32767,32767
231127010516,68,89,662,37,32767,32767,32767,32767
231127010528,71,92,663,37,32767,32767,32767,32767
231127010539,75,96,666,37,32767,32767,32767,32767
231127010550,79,99,657,37,32767,32767,32767,32767
231127010708,80,112,664,37,32767,32767,32767,32767
231127010720,79,112,659,37,32767,32767,32767,32767
231127010731,78,112,664,37,32767,32767,32767,32767
231127010742,77,112,657,37,32767,32767,32767,32767
231127010753,76,112,668,37,32767,32767,32767,32767
231127010805,75,112,655,37,32767,32767,32767,32767
231127010816,74,112,661,37,32767,32767,32767,32767
231127010827,73,112,664,37,32767,32767,32767,32767
231127010838,73,111,654,37,32767,32767,32767,32767
231127010849,72,110,660,37,32767,32767,32767,32767
231127010901,72,109,669,37,32767,32767,32767,32767
231127010912,71,107,662,37,32767,32767,32767,32767
231127010923,70,106,659,37,32767,32767,32767,32767
231127010934,69,105,655,37,32767,32767,32767,32767
231127010945,68,104,661,37,32767,32767,32767,32767
231127010957,68,103,659,37,32767,32767,32767,32767
231127011008,67,103,658,37,32767,32767,32767,32767
231127011019,66,103,661,37,32767,32767,32767,32767
231127011030,65,103,667,37,32767,32767,32767,32767
231127011041,65,103,659,37,32767,32767,32767,32767
231127011211,61,97,654,36,32767,32767,32767,32767
231127011222,61,97,637,35,32767,32767,32767,32767
231127011233,60,96,640,35,32767,32767,32767,32767
231127011245,60,96,633,34,32767,32767,32767,32767
231127011256,60,96,628,34,32767,32767,32767,32767
231127011307,60,96,631,34,32767,32767,32767,32767
231127011318,60,96,633,34,32767,32767,32767,32767
231127011330,60,96,631,34,32767,32767,32767,32767
231127011341,60,96,633,34,32767,32767,32767,32767
231127011352,60,96,633,34,32767,32767,32767,32767
231127011403,60,96,633,34,32767,32767,32767,32767
231127011414,60,96,633,34,32767,32767,32767,32767
231127011426,59,96,634,34,32767,32767,32767,32767
231127011437,59,95,630,34,32767,32767,32767,32767
231127011448,58,95,632,34,32767,32767,32767,32767
231127011459,58,94,638,35,32767,32767,32767,32767
231127011510,57,94,654,35,32767,32767,32767,32767
231127011522,57,94,653,36,32767,32767,32767,32767
231127011533,57,94,662,36,32767,32767,32767,32767
231127011544,57,94,660,36,32767,32767,32767,32767
231127011714,54,89,662,36,32767,32767,32767,32767
231127011725,53,88,661,36,32767,32767,32767,32767
231127011736,52,88,655,36,32767,32767,32767,32767
231127011747,52,88,664,36,32767,32767,32767,32767
231127011758,56,88,656,36,32767,32767,32767,32767
231127011810,60,88,659,36,32767,32767,32767,32767
231127011821,63,89,661,36,32767,32767,32767,32767
231127011832,67,91,663,36,32767,32767,32767,32767
231127011843,71,94,672,36,32767,32767,32767,32767
231127011855,75,96,663,36,32767,32767,32767,32767
231127011906,79,99,659,36,32767,32767,32767,32767
231127011917,82,102,664,36,32767,32767,32767,32767
231127011928,86,105,660,36,32767,32767,32767,32767
231127011939,87,107,661,36,32767,32767,32767,32767
231127011951,87,110,663,36,32767,32767,32767,32767
231127012002,86,112,659,36,32767,32767,32767,32767
231127012013,85,113,661,36,32767,32767,32767,32767
231127012024,83,113,665,36,32767,32767,32767,32767
231127012035,81,113,664,36,32767,32767,32767,32767
231127012047,80,113,665,36,32767,32767,32767,32767
231127012216,72,110,659,36,32767,32767,32767,32767
231127012227,71,110,654,36,32767,32767,32767,32767
231127012239,71,109,664,36,32767,32767,32767,32767
231127012250,70,108,668,36,32767,32767,32767,32767
231127012301,70,108,656,36,32767,32767,32767,32767
231127012312,69,107,663,36,32767,32767,32767,32767
231127012323,68,107,657,36,32767,32767,32767,32767
231127012335,68,106,656,36,32767,32767,32767,32767
231127012346,67,106,659,36,32767,32767,32767,32767
231127012357,67,105,661,36,32767,32767,32767,32767
231127012408,66,105,665,36,32767,32767,32767,32767
231127012420,65,104,657,36,32767,32767,32767,32767
231127012431,65,103,660,36,32767,32767,32767,32767
231127012442,65,101,664,36,32767,32767,32767,32767
231127012453,64,100,656,36,32767,32767,32767,32767
231127012504,63,99,654,36,32767,32767,32767,32767
231127012516,62,98,644,36,32767,32767,32767,32767
231127012527,61,97,641,35,32767,32767,32767,32767
231127012538,61,97,630,34,32767,32767,32767,32767
231127012549,61,97,633,34,32767,32767,32767,32767
231127012719,60,96,631,34,32767,32767,32767,32767
231127012730,59,95,635,34,32767,32767,32767,32767
231127012741,59,95,633,34,32767,32767,32767,32767
231127012752,58,95,637,34,32767,32767,32767,32767
231127012804,58,95,643,35,32767,32767,32767,32767
231127012815,58,95,647,36,32767,32767,32767,32767
231127012826,58,95,653,36,32767,32767,32767,32767
231127012837,57,95,660,36,32767,32767,32767,32767
231127012849,57,95,663,36,32767,32767,32767,32767
231127012900,57,95,653,36,32767,32767,32767,32767
231127012911,56,95,658,36,32767,32767,32767,32767
231127012922,55,94,652,36,32767,32767,32767,32767
231127012933,55,92,659,36,32767,32767,32767,32767
231127012945,54,91,655,36,32767,32767,32767,32767
231127012956,54,90,654,36,32767,32767,32767,32767
231127013007,53,89,662,36,32767,32767,32767,32767
231127013018,52,88,659,36,32767,32767,32767,32767
231127013029,52,88,659,36,32767,32767,32767,32767
231127013041,52,88,658,36,32767,32767,32767,32767
231127013052,52,88,661,36,32767,32767,32767,32767
231127013221,81,100,659,36,32767,32767,32767,32767
231127013233,84,103,661,36,32767,32767,32767,32767
231127013244,86,106,661,36,32767,32767,32767,32767
231127013255,86,109,658,36,32767,32767,32767,32767
231127013306,85,110,663,36,32767,32767,32767,32767
231127013317,84,111,663,36,32767,32767,32767,32767
231127013329,81,111,669,36,32767,32767,32767,32767
231127013340,80,112,661,36,32767,32767,32767,32767
231127013351,78,112,661,36,32767,32767,32767,32767
231127013402,77,112,661,36,32767,32767,32767,32767
231127013413,76,112,667,36,32767,32767,32767,32767
231127013425,75,112,660,36,32767,32767,32767,32767
231127013436,74,112,658,36,32767,32767,32767,32767
231127013447,74,111,666,36,32767,32767,32767,32767
231127013458,73,110,656,36,32767,32767,32767,32767
231127013510,72,110,661,36,32767,32767,32767,32767
231127013521,72,109,662,36,32767,32767,32767,32767
231127013532,71,108,657,36,32767,32767,32767,32767
231127013543,71,108,657,36,32767,32767,32767,32767
231127013554,70,107,664,36,32767,32767,32767,32767
231127013724,66,104,660,36,32767,32767,32767,32767
231127013735,65,103,663,36,32767,32767,32767,32767
231127013747,65,103,664,36,32767,32767,32767,32767
231127013758,65,103,648,36,32767,32767,32767,32767
231127013809,64,102,649,36,32767,32767,32767,32767
231127013820,64,102,650,35,32767,32767,32767,32767
231127013831,64,101,642,35,32767,32767,32767,32767
231127013843,63,101,637,34,32767,32767,32767,32767
231127013854,63,100,630,34,32767,32767,32767,32767
231127013905,63,99,634,34,32767,32767,32767,32767
231127013916,63,98,632,34,32767,32767,32767,32767
231127013927,63,97,631,34,32767,32767,32767,32767
231127013939,62,97,629,34,32767,32767,32767,32767
231127013950,61,97,631,34,32767,32767,32767,32767
231127014001,61,97,635,34,32767,32767,32767,32767
231127014012,61,97,631,34,32767,32767,32767,32767
231127014023,61,97,635,34,32767,32767,32767,32767
231127014035,61,97,636,34,32767,32767,32767,32767
231127014046,61,97,639,34,32767,32767,32767,32767
231127014057,61,97,639,35,32767,32767,32767,32767
231127014216,55,93,658,36,32767,32767,32767,32767
231127014227,55,93,661,36,32767,32767,32767,32767
231127014238,55,93,655,36,32767,32767,32767,32767
231127014249,55,93,654,36,32767,32767,32767,32767
231127014300,55,93,657,36,32767,32767,32767,32767
231127014312,55,92,655,36,32767,32767,32767,32767
231127014323,55,91,658,36,32767,32767,32767,32767
231127014334,55,90,654,36,32767,32767,32767,32767
231127014345,55,90,658,36,32767,32767,32767,32767
231127014356,54,89,657,36,32767,32767,32767,32767
231127014408,54,88,650,36,32767,32767,32767,32767
231127014419,54,88,654,36,32767,32767,32767,32767
231127014430,53,88,658,36,32767,32767,32767,32767
231127014441,53,88,653,36,32767,32767,32767,32767
231127014452,57,88,657,36,32767,32767,32767,32767
231127014504,60,88,658,36,32767,32767,32767,32767
231127014515,63,89,663,36,32767,32767,32767,32767
231127014526,67,91,661,36,32767,32767,32767,32767
231127014537,72,94,660,36,32767,32767,32767,32767
231127014548,75,97,666,36,32767,32767,32767,32767
231127014718,81,112,660,36,32767,32767,32767,32767
231127014729,80,112,662,36,32767,32767,32767,32767
231127014741,78,112,666,36,32767,32767,32767,32767
231127014752,77,112,664,36,32767,32767,32767,32767
231127014803,76,112,663,37,32767,32767,32767,32767
231127014814,75,112,667,37,32767,32767,32767,32767
231127014825,74,112,660,37,32767,32767,32767,32767
231127014837,73,111,656,37,32767,32767,32767,32767
231127014848,72,110,664,37,32767,32767,32767,32767
231127014859,71,110,662,37,32767,32767,32767,32767
231127014910,71,109,659,37,32767,32767,32767,32767
231127014921,70,108,659,37,32767,32767,32767,32767
231127014933,70,108,661,37,32767,32767,32767,32767
231127014944,69,107,659,37,32767,32767,32767,32767
231127014955,68,107,662,37,32767,32767,32767,32767
231127015006,68,106,665,37,32767,32767,32767,32767
231127015017,68,106,659,37,32767,32767,32767,32767
231127015029,67,105,658,37,32767,32767,32767,32767
231127015040,66,105,660,37,32767,32767,32767,32767
231127015051,66,104,665,37,32767,32767,32767,32767
231127015220,62,97,636,34,32767,32767,32767,32767
231127015232,62,97,636,34,32767,32767,32767,32767
231127015243,62,97,630,34,32767,32767,32767,32767
231127015254,62,97,631,34,32767,32767,32767,32767
231127015305,61,97,629,34,32767,32767,32767,32767
231127015316,61,97,634,34,32767,32767,32767,32767
231127015328,61,97,634,34,32767,32767,32767,32767
231127015339,61,97,634,34,32767,32767,32767,32767
231127015350,60,97,635,34,32767,32767,32767,32767
231127015401,59,96,646,35,32767,32767,32767,32767
231127015412,58,95,657,36,32767,32767,32767,32767
231127015424,58,94,651,36,32767,32767,32767,32767
231127015435,57,94,657,36,32767,32767,32767,32767
231127015446,56,94,659,36,32767,32767,32767,32767
231127015457,55,94,657,36,32767,32767,32767,32767
231127015508,55,94,659,36,32767,32767,32767,32767
231127015520,54,94,655,36,32767,32767,32767,32767
231127015531,54,94,656,36,32767,32767,32767,32767
231127015542,54,93,659,36,32767,32767,32767,32767
231127015553,54,91,657,36,32767,32767,32767,32767
231127015723,54,87,659,37,32767,32767,32767,32767
231127015734,57,87,663,37,32767,32767,32767,32767
231127015746,61,87,662,37,32767,32767,32767,32767
231127015757,65,89,658,37,32767,32767,32767,32767
231127015808,69,91,664,37,32767,32767,32767,32767
231127015819,73,94,663,37,32767,32767,32767,32767
231127015830,76,97,662,37,32767,32767,32767,32767
231127015842,80,100,663,37,32767,32767,32767,32767
231127015853,83,103,664,37,32767,32767,32767,32767
231127015904,85,106,663,37,32767,32767,32767,32767
231127015915,85,108,664,37,32767,32767,32767,32767
231127015926,84,110,667,37,32767,32767,32767,32767
231127015938,83,111,665,37,32767,32767,32767,32767
231127015949,81,111,659,37,32767,32767,32767,32767
231127020000,79,111,660,37,32767,32767,32767,32767
231127020011,78,111,661,37,32767,32767,32767,32767
231127020022,77,111,664,37,32767,32767,32767,32767
231127020034,75,111,656,37,32767,32767,32767,32767
231127020045,74,111,664,37,32767,32767,32767,32767
231127020056,74,111,655,37,32767,32767,32767,32767
231127020226,69,107,661,37,32767,32767,32767,32767
231127020237,68,106,656,37,32767,32767,32767,32767
231127020248,68,106,655,37,32767,32767,32767,32767
231127020259,67,106,665,37,32767,32767,32767,32767
231127020311,67,105,663,37,32767,32767,32767,32767
231127020322,66,105,663,37,32767,32767,32767,32767
231127020333,66,104,656,37,32767,32767,32767,32767
231127020344,65,102,655,37,32767,32767,32767,32767
231127020355,64,101,660,37,32767,32767,32767,32767
231127020407,64,100,654,36,32767,32767,32767,32767
231127020418,62,98,647,36,32767,32767,32767,32767
231127020429,62,97,639,35,32767,32767,32767,32767
231127020440,61,97,631,34,32767,32767,32767,32767
231127020451,61,97,626,34,32767,32767,32767,32767
231127020503,61,97,634,34,32767,32767,32767,32767
231127020514,61,97,642,34,32767,32767,32767,32767
231127020525,61,97,632,34,32767,32767,32767,32767
231127020536,61,97,637,34,32767,32767,32767,32767
231127020547,61,97,636,34,32767,32767,32767,32767
231127020559,61,97,635,34,32767,32767,32767,32767
231127020728,57,94,659,36,32767,32767,32767,32767
231127020740,57,94,657,36,32767,32767,32767,32767
231127020751,57,94,656,36,32767,32767,32767,32767
231127020802,56,94,659,36,32767,32767,32767,32767
231127020813,55,94,659,36,32767,32767,32767,32767
231127020824,55,94,656,36,32767,32767,32767,32767
231127020836,55,94,652,36,32767,32767,32767,32767
231127020847,55,93,659,36,32767,32767,32767,32767
231127020858,55,92,655,36,32767,32767,32767,32767
231127020909,55,91,660,36,32767,32767,32767,32767
231127020920,54,90,656,36,32767,32767,32767,32767
231127020932,54,89,655,36,32767,32767,32767,32767
231127020943,53,88,659,36,32767,32767,32767,32767
231127020954,53,87,662,36,32767,32767,32767,32767
231127021005,55,87,655,36,32767,32767,32767,32767
231127021016,58,87,653,37,32767,32767,32767,32767
231127021028,61,87,662,37,32767,32767,32767,32767
231127021039,66,89,662,37,32767,32767,32767,32767
231127021050,70,92,662,37,32767,32767,32767,32767
231127021101,73,94,665,37,32767,32767,32767,32767
231127021231,82,112,666,37,32767,32767,32767,32767
231127021242,80,113,659,37,32767,32767,32767,32767
231127021253,79,113,659,37,32767,32767,32767,32767
231127021305,78,113,658,37,32767,32767,32767,32767
231127021316,76,113,661,37,32767,32767,32767,32767
231127021327,75,113,663,37,32767,32767,32767,32767
231127021338,74,113,666,37,32767,32767,32767,32767
231127021349,73,112,662,37,32767,32767,32767,32767
231127021401,73,111,667,37,32767,32767,32767,32767
231127021412,72,110,664,37,32767,32767,32767,32767
231127021423,71,110,658,37,32767,32767,32767,32767
231127021434,71,109,661,37,32767,32767,32767,32767
231127021445,70,109,660,37,32767,32767,32767,32767
231127021457,70,108,662,37,32767,32767,32767,32767
231127021508,69,107,662,37,32767,32767,32767,32767
231127021519,68,107,663,37,32767,32767,32767,32767
231127021530,68,107,659,37,32767,32767,32767,32767
231127021541,67,106,657,37,32767,32767,32767,32767
231127021553,67,106,660,37,32767,32767,32767,32767
231127021604,67,105,661,37,32767,32767,32767,32767
231127021723,62,98,645,35,32767,32767,32767,32767
231127021734,61,97,633,34,32767,32767,32767,32767
231127021745,61,97,637,34,32767,32767,32767,32767
231127021756,61,97,637,34,32767,32767,32767,32767
231127021808,61,97,637,34,32767,32767,32767,32767
231127021819,61,97,636,34,32767,32767,32767,32767
231127021830,61,97,629,34,32767,32767,32767,32767
231127021841,61,97,636,34,32767,32767,32767,32767
231127021852,61,97,630,34,32767,32767,32767,32767
231127021904,61,97,634,34,32767,32767,32767,32767
231127021915,61,97,639,34,32767,32767,32767,32767
231127021926,60,97,633,34,32767,32767,32767,32767
231127021937,60,97,631,34,32767,32767,32767,32767
231127021949,60,97,638,34,32767,32767,32767,32767
231127022000,59,97,644,35,32767,32767,32767,32767
231127022011,59,96,651,35,32767,32767,32767,32767
231127022022,58,95,656,36,32767,32767,32767,32767
231127022033,57,94,655,36,32767,32767,32767,32767
231127022044,56,92,654,36,32767,32767,32767,32767
231127022056,55,92,661,36,32767,32767,32767,32767
231127022225,53,89,656,36,32767,32767,32767,32767
231127022237,52,88,650,36,32767,32767,32767,32767
231127022248,52,87,658,36,32767,32767,32767,32767
231127022259,53,87,659,36,32767,32767,32767,32767
231127022310,57,87,658,36,32767,32767,32767,32767
231127022321,59,87,658,36,32767,32767,32767,32767
231127022333,63,88,656,36,32767,32767,32767,32767
231127022344,68,91,657,36,32767,32767,32767,32767
231127022355,71,94,666,36,32767,32767,32767,32767
231127022406,75,97,661,36,32767,32767,32767,32767
231127022417,79,100,666,36,32767,32767,32767,32767
231127022429,83,103,662,36,32767,32767,32767,32767
231127022440,86,106,663,36,32767,32767,32767,32767
231127022451,87,109,658,36,32767,32767,32767,32767
231127022502,86,111,660,36,32767,32767,32767,32767
231127022513,86,113,659,36,32767,32767,32767,32767
231127022525,84,113,662,36,32767,32767,32767,32767
231127022536,82,113,664,36,32767,32767,32767,32767
231127022547,81,113,659,36,32767,32767,32767,32767
231127022558,80,113,663,36,32767,32767,32767,32767
231127022728,72,107,657,36,32767,32767,32767,32767
231127022739,71,106,663,36,32767,32767,32767,32767
231127022750,70,106,656,36,32767,32767,32767,32767
231127022802,70,106,660,36,32767,32767,32767,32767
231127022813,69,106,657,36,32767,32767,32767,32767
231127022824,69,106,657,36,32767,32767,32767,32767
231127022835,68,106,659,36,32767,32767,32767,32767
231127022846,68,106,658,36,32767,32767,32767,32767
231127022858,68,106,661,36,32767,32767,32767,32767
231127022909,68,105,661,36,32767,32767,32767,32767
231127022920,67,104,652,36,32767,32767,32767,32767
231127022931,66,103,656,36,32767,32767,32767,32767
231127022942,65,101,656,36,32767,32767,32767,32767
231127022954,65,100,663,36,32767,32767,32767,32767
231127023005,64,100,659,36,32767,32767,32767,32767
231127023016,63,99,645,36,32767,32767,32767,32767
231127023027,62,99,638,35,32767,32767,32767,32767
231127023038,62,99,634,34,32767,32767,32767,32767
231127023050,62,99,631,34,32767,32767,32767,32767
231127023101,62,99,626,34,32767,32767,32767,32767
231127023231,60,97,632,34,32767,32767,32767,32767
231127023242,60,97,639,34,32767,32767,32767,32767
231127023253,60,97,639,34,32767,32767,32767,32767
231127023304,60,97,645,35,32767,32767,32767,32767
231127023315,60,97,643,36,32767,32767,32767,32767
231127023327,60,97,660,36,32767,32767,32767,32767
231127023338,60,97,659,36,32767,32767,32767,32767
231127023349,59,97,646,36,32767,32767,32767,32767
231127023400,58,95,662,36,32767,32767,32767,32767
231127023411,57,94,652,36,32767,32767,32767,32767
231127023423,57,94,657,36,32767,32767,32767,32767
231127023434,56,92,660,36,32767,32767,32767,32767
231127023445,55,91,659,36,32767,32767,32767,32767
231127023456,55,91,660,36,32767,32767,32767,32767
231127023508,55,91,648,36,32767,32767,32767,32767
231127023519,55,91,656,36,32767,32767,32767,32767
